Date,Open,High,Low,Close,Volume,Adj Close
2002-07-25,3632.90,3726.58,3472.84,3520.46,000,3520.46
2002-07-24,3515.57,3641.07,3265.96,3632.66,000,3632.66
2002-07-23,3711.30,3810.51,3512.46,3515.83,000,3515.83
2002-07-22,3888.11,3888.11,3638.51,3691.43,000,3691.43
2002-07-19,4092.96,4092.96,3875.84,3891.88,000,3891.88
2002-07-18,4095.44,4152.45,4031.91,4100.75,000,4100.75
2002-07-17,3978.97,4105.69,3899.51,4092.82,000,4092.82
2002-07-16,3913.12,4052.06,3825.54,3977.75,000,3977.75
2002-07-15,4124.53,4142.65,3912.51,3912.51,000,3912.51
2002-07-12,4121.02,4249.77,4075.25,4130.80,000,4130.80
2002-07-11,4179.79,4179.79,4039.23,4118.50,000,4118.50
2002-07-10,4352.77,4354.23,4188.64,4190.22,000,4190.22
2002-07-09,4445.93,4480.49,4341.85,4369.76,000,4369.76
2002-07-08,4475.89,4476.15,4393.28,4442.33,000,4442.33
2002-07-05,4268.23,4483.03,4268.23,4483.03,000,4483.03
2002-07-04,4140.43,4258.62,4140.43,4258.62,000,4258.62
2002-07-03,4202.29,4252.49,4101.58,4138.15,000,4138.15
2002-07-02,4359.17,4359.17,4163.80,4195.95,000,4195.95
2002-07-01,4377.10,4443.69,4318.23,4366.81,000,4366.81
2002-06-28,4275.29,4388.27,4275.29,4382.56,000,4382.56
2002-06-27,4103.62,4259.43,4103.62,4259.43,000,4259.43
2002-06-26,4187.12,4187.12,3946.70,4099.05,000,4099.05
2002-06-25,4129.46,4260.09,4129.46,4202.97,000,4202.97
2002-06-24,4233.87,4297.98,4045.52,4127.21,000,4127.21
2002-06-21,4244.24,4312.12,4153.31,4232.40,000,4232.40
2002-06-20,4352.31,4371.00,4199.85,4245.68,000,4245.68
2002-06-19,4423.83,4423.83,4321.90,4354.82,000,4354.82
2002-06-18,4481.02,4503.80,4398.73,4433.85,000,4433.85
2002-06-17,4317.84,4483.29,4317.84,4475.10,000,4475.10
2002-06-14,4464.93,4464.93,4252.86,4303.85,000,4303.85
2002-06-13,4517.44,4584.57,4441.65,4470.14,000,4470.14
2002-06-12,4599.06,4599.06,4480.99,4510.19,000,4510.19
2002-06-11,4587.10,4686.13,4555.17,4606.09,000,4606.09
2002-06-10,4617.19,4659.22,4544.77,4589.26,000,4589.26
2002-06-07,4630.43,4630.43,4513.00,4610.18,000,4610.18
2002-06-06,4634.22,4716.35,4617.43,4657.52,000,4657.52
2002-06-05,4632.49,4685.07,4602.15,4624.31,000,4624.31
2002-06-04,4731.24,4731.24,4580.92,4625.79,000,4625.79
2002-06-03,4818.07,4850.38,4725.88,4747.95,000,4747.95
2002-05-31,4765.92,4859.01,4765.92,4818.30,000,4818.30
2002-05-30,4873.60,4873.60,4741.95,4761.96,000,4761.96
2002-05-29,4914.54,4914.54,4855.25,4881.80,000,4881.80
2002-05-28,4969.35,5016.11,4892.75,4918.58,000,4918.58
2002-05-27,4896.84,4972.21,4896.84,4961.54,000,4961.54
2002-05-24,4890.46,4937.48,4880.55,4899.13,000,4899.13
2002-05-23,4925.05,4952.14,4859.54,4879.50,000,4879.50
2002-05-22,4971.31,4996.57,4889.33,4919.50,000,4919.50
2002-05-21,4993.43,5057.82,4948.05,4984.61,000,4984.61
2002-05-20,5046.17,5059.42,4984.54,4998.99,000,4998.99
2002-05-17,5057.96,5126.33,5021.91,5036.41,000,5036.41
2002-05-16,5066.83,5101.12,5032.08,5047.45,000,5047.45
2002-05-15,5062.10,5085.21,5001.42,5072.39,000,5072.39
2002-05-14,4981.88,5068.42,4956.01,5049.08,000,5049.08
2002-05-13,4861.15,4988.40,4832.86,4975.48,000,4975.48
2002-05-10,4961.03,4964.14,4849.09,4871.70,000,4871.70
2002-05-09,5023.98,5026.09,4952.41,4966.48,000,4966.48
2002-05-08,4878.74,5028.59,4878.74,5028.59,000,5028.59
2002-05-07,4875.35,4892.43,4773.49,4872.41,000,4872.41
2002-05-06,4884.03,4926.78,4876.58,4880.67,000,4880.67
2002-05-03,4958.78,5021.74,4872.19,4882.77,000,4882.77
2002-05-02,5043.01,5066.97,4952.16,4964.56,000,4964.56
2002-04-30,5007.24,5041.20,4929.35,5041.20,000,5041.20
2002-04-29,4994.20,5008.04,4945.42,5008.04,000,5008.04
2002-04-26,5064.79,5097.85,4984.62,5000.38,000,5000.38
2002-04-25,5158.66,5166.98,5012.86,5054.41,000,5054.41
2002-04-24,5187.13,5220.58,5144.19,5160.14,000,5160.14
2002-04-23,5211.73,5246.18,5147.87,5192.10,000,5192.10
2002-04-22,5285.42,5285.42,5173.68,5205.48,000,5205.48
2002-04-19,5263.48,5288.84,5222.22,5284.55,000,5284.55
2002-04-18,5316.53,5372.46,5194.18,5262.88,000,5262.88
2002-04-17,5357.91,5378.27,5311.23,5318.55,000,5318.55
2002-04-16,5250.19,5343.88,5246.98,5343.88,000,5343.88
2002-04-15,5194.94,5244.20,5167.19,5244.20,000,5244.20
2002-04-12,5165.31,5211.82,5148.85,5189.65,000,5189.65
2002-04-11,5270.35,5290.87,5162.07,5162.96,000,5162.96
2002-04-10,5169.99,5274.28,5139.01,5265.36,000,5265.36
2002-04-09,5194.09,5228.22,5166.24,5170.25,000,5170.25
2002-04-08,5261.37,5261.37,5128.02,5180.33,000,5180.33
2002-04-05,5250.48,5293.28,5235.10,5260.53,000,5260.53
2002-04-04,5284.20,5290.12,5211.74,5254.95,000,5254.95
2002-04-03,5293.37,5322.55,5266.06,5281.84,000,5281.84
2002-04-02,5379.64,5379.64,5289.80,5311.08,000,5311.08
2002-03-28,5350.26,5424.52,5350.26,5397.29,000,5397.29
2002-03-27,5384.68,5388.68,5332.84,5348.00,000,5348.00
2002-03-26,5314.02,5398.80,5289.93,5390.59,000,5390.59
2002-03-25,5361.20,5400.43,5306.44,5317.38,000,5317.38
2002-03-22,5348.33,5401.82,5331.00,5366.13,000,5366.13
2002-03-21,5357.23,5387.87,5312.03,5348.68,000,5348.68
2002-03-20,5453.95,5453.95,5355.32,5364.70,000,5364.70
2002-03-19,5430.71,5467.31,5413.06,5462.55,000,5462.55
2002-03-18,5399.15,5465.29,5392.13,5426.04,000,5426.04
2002-03-15,5270.86,5403.28,5253.16,5401.11,000,5401.11
2002-03-14,5245.80,5293.48,5233.66,5276.87,000,5276.87
2002-03-13,5276.78,5335.27,5238.80,5245.99,000,5245.99
2002-03-12,5338.74,5338.74,5245.18,5275.81,000,5275.81
2002-03-11,5360.04,5401.06,5298.48,5340.67,000,5340.67
2002-03-08,5293.18,5376.23,5288.87,5359.55,000,5359.55
2002-03-07,5293.48,5370.45,5267.79,5289.43,000,5289.43
2002-03-06,5223.85,5296.95,5197.32,5285.26,000,5285.26
2002-03-05,5245.71,5284.39,5208.86,5228.67,000,5228.67
2002-03-04,5107.87,5265.35,5107.87,5245.84,000,5245.84
2002-03-01,5025.96,5116.14,5003.06,5097.41,000,5097.41
2002-02-28,4945.14,5072.43,4926.62,5039.08,000,5039.08
2002-02-27,4913.00,5003.68,4913.00,4960.22,000,4960.22
2002-02-26,4863.34,4937.02,4860.27,4897.75,000,4897.75
2002-02-25,4758.83,4867.09,4731.41,4863.54,000,4863.54
2002-02-22,4846.67,4846.67,4730.15,4745.58,000,4745.58
2002-02-21,4797.93,4868.13,4788.40,4850.73,000,4850.73
2002-02-20,4765.90,4803.30,4706.01,4780.24,000,4780.24
2002-02-19,4855.70,4855.70,4757.73,4764.05,000,4764.05
2002-02-18,4865.83,4894.49,4840.88,4871.76,000,4871.76
2002-02-15,4967.51,4969.86,4856.17,4862.60,000,4862.60
2002-02-14,4945.23,4992.60,4916.55,4973.77,000,4973.77
2002-02-13,4891.01,4945.87,4834.15,4935.35,000,4935.35
2002-02-12,4945.75,4975.57,4858.81,4884.78,000,4884.78
2002-02-11,4845.24,4945.37,4845.24,4940.00,000,4940.00
2002-02-08,4850.39,4896.55,4806.78,4835.95,000,4835.95
2002-02-07,4798.03,4873.59,4730.70,4862.62,000,4862.62
2002-02-06,4937.19,4946.08,4778.36,4804.41,000,4804.41
2002-02-05,4981.47,4981.47,4869.81,4936.75,000,4936.75
2002-02-04,5088.83,5093.49,4984.48,4984.48,000,4984.48
2002-02-01,5109.48,5165.97,5082.43,5097.06,000,5097.06
2002-01-31,5068.89,5119.51,5054.42,5107.61,000,5107.61
2002-01-30,5065.62,5066.42,4980.70,5052.20,000,5052.20
2002-01-29,5165.06,5205.63,5073.07,5084.52,000,5084.52
2002-01-28,5156.52,5203.77,5129.24,5159.02,000,5159.02
2002-01-25,5168.52,5169.80,5081.72,5156.63,000,5156.63
2002-01-24,5169.03,5219.85,5146.60,5170.44,000,5170.44
2002-01-23,5048.81,5169.53,5006.26,5163.03,000,5163.03
2002-01-22,5069.84,5136.42,5028.89,5045.72,000,5045.72
2002-01-21,5122.40,5122.40,5021.21,5069.74,000,5069.74
2002-01-18,5118.27,5133.62,5065.03,5122.23,000,5122.23
2002-01-17,4985.37,5135.99,4985.37,5133.40,000,5133.40
2002-01-16,5050.35,5052.81,4974.58,4984.20,000,4984.20
2002-01-15,5059.84,5107.56,5029.48,5062.04,000,5062.04
2002-01-14,5206.23,5206.23,5055.62,5065.84,000,5065.84
2002-01-11,5228.09,5270.44,5188.43,5209.97,000,5209.97
2002-01-10,5265.81,5265.81,5172.04,5228.11,000,5228.11
2002-01-09,5228.18,5303.81,5180.32,5288.21,000,5288.21
2002-01-08,5211.23,5260.62,5185.07,5236.37,000,5236.37
2002-01-07,5327.40,5347.12,5220.99,5232.22,000,5232.22
2002-01-04,5291.60,5352.16,5262.92,5318.73,000,5318.73
2002-01-03,5175.18,5288.23,5175.18,5270.29,000,5270.29
2002-01-02,5155.26,5195.56,5107.36,5167.88,000,5167.88
2001-12-28,5110.22,5175.57,5110.22,5160.10,000,5160.10
2001-12-27,5032.87,5117.13,5032.87,5117.13,000,5117.13
2001-12-21,4930.04,5024.81,4877.57,5019.01,000,5019.01
2001-12-20,4990.92,5026.82,4924.63,4934.14,000,4934.14
2001-12-19,5036.03,5061.25,4948.28,4984.69,000,4984.69
2001-12-18,5061.84,5115.79,5037.87,5039.64,000,5039.64
2001-12-17,4913.93,5098.25,4905.28,5067.99,000,5067.99
2001-12-14,4957.10,4983.86,4901.04,4909.42,000,4909.42
2001-12-13,5053.87,5096.82,4947.82,4966.05,000,4966.05
2001-12-12,5149.38,5193.96,5028.16,5062.56,000,5062.56
2001-12-11,5121.68,5169.15,5075.43,5146.45,000,5146.45
2001-12-10,5200.54,5212.95,5113.41,5124.68,000,5124.68
2001-12-07,5277.18,5297.90,5199.03,5199.03,000,5199.03
2001-12-06,5258.47,5341.86,5241.24,5271.29,000,5271.29
2001-12-05,5020.07,5282.01,5020.07,5262.75,000,5262.75
2001-12-04,4989.03,5040.20,4978.06,5013.99,000,5013.99
2001-12-03,4986.58,4996.43,4872.25,4988.44,000,4988.44
2001-11-30,4954.20,5042.43,4954.20,4989.91,000,4989.91
2001-11-29,4897.96,4975.42,4874.23,4936.08,000,4936.08
2001-11-28,5031.15,5031.15,4915.15,4915.95,000,4915.95
2001-11-27,5117.52,5147.83,4969.18,5059.57,000,5059.57
2001-11-26,5159.81,5217.47,5106.06,5114.12,000,5114.12
2001-11-23,5131.68,5160.19,5031.39,5150.97,000,5150.97
2001-11-22,5089.90,5143.62,5083.75,5124.54,000,5124.54
2001-11-21,5091.49,5151.99,5040.61,5087.03,000,5087.03
2001-11-20,5187.19,5212.03,5016.92,5096.18,000,5096.18
2001-11-19,5071.63,5193.66,5071.63,5185.10,000,5185.10
2001-11-16,5015.56,5114.40,4989.21,5062.64,000,5062.64
2001-11-15,4960.59,5073.25,4960.59,5006.33,000,5006.33
2001-11-14,4950.74,5047.19,4939.83,4953.53,000,4953.53
2001-11-13,4825.55,4970.03,4821.82,4946.97,000,4946.97
2001-11-12,4907.61,4910.12,4648.68,4820.37,000,4820.37
2001-11-09,4990.81,4990.81,4886.31,4910.07,000,4910.07
2001-11-08,4851.38,5005.95,4833.59,4993.57,000,4993.57
2001-11-07,4715.15,4862.85,4676.25,4860.66,000,4860.66
2001-11-06,4767.61,4819.90,4707.65,4707.65,000,4707.65
2001-11-05,4588.69,4755.11,4588.69,4755.11,000,4755.11
2001-11-02,4641.36,4658.47,4568.64,4583.31,000,4583.31
2001-11-01,4556.71,4637.18,4481.55,4636.13,000,4636.13
2001-10-31,4526.85,4626.02,4457.72,4559.13,000,4559.13
2001-10-30,4658.52,4658.52,4476.61,4543.98,000,4543.98
2001-10-29,4812.60,4812.60,4659.75,4660.35,000,4660.35
2001-10-26,4719.03,4820.26,4719.03,4820.26,000,4820.26
2001-10-25,4805.03,4874.31,4651.35,4715.60,000,4715.60
2001-10-24,4689.04,4841.14,4652.25,4811.82,000,4811.82
2001-10-23,4629.49,4735.94,4629.49,4704.22,000,4704.22
2001-10-22,4518.36,4633.24,4480.16,4619.32,000,4619.32
2001-10-19,4580.68,4590.93,4445.64,4513.53,000,4513.53
2001-10-18,4628.09,4628.09,4493.84,4574.37,000,4574.37
2001-10-17,4634.10,4779.64,4609.94,4644.82,000,4644.82
2001-10-16,4542.28,4636.93,4510.75,4626.48,000,4626.48
2001-10-15,4619.59,4623.95,4496.59,4548.48,000,4548.48
2001-10-12,4720.61,4724.73,4581.36,4625.13,000,4625.13
2001-10-11,4627.72,4742.18,4616.68,4718.46,000,4718.46
2001-10-10,4471.63,4622.85,4421.96,4613.19,000,4613.19
2001-10-09,4488.47,4545.68,4436.54,4472.42,000,4472.42
2001-10-08,4469.11,4505.28,4330.54,4495.15,000,4495.15
2001-10-05,4537.52,4592.14,4441.32,4487.69,000,4487.69
2001-10-04,4440.30,4549.89,4414.55,4548.13,000,4548.13
2001-10-03,4304.01,4441.55,4181.09,4436.66,000,4436.66
2001-10-02,4239.69,4304.20,4157.60,4304.20,000,4304.20
2001-10-01,4315.06,4316.39,4183.66,4239.97,000,4239.97
2001-09-28,4197.35,4317.63,4197.35,4308.15,000,4308.15
2001-09-27,4095.35,4184.50,4048.20,4184.50,000,4184.50
2001-09-26,4014.40,4186.04,4014.40,4095.32,000,4095.32
2001-09-25,4035.31,4135.50,3948.64,4009.12,000,4009.12
2001-09-24,3792.86,4056.04,3792.86,4038.69,000,4038.69
2001-09-21,3805.00,3826.05,3539.18,3787.23,000,3787.23
2001-09-20,4044.98,4110.44,3778.18,3809.67,000,3809.67
2001-09-19,4195.98,4285.34,4014.83,4041.80,000,4041.80
2001-09-18,4237.70,4238.17,4122.11,4194.85,000,4194.85
2001-09-17,4120.56,4301.47,3983.56,4243.68,000,4243.68
2001-09-14,4385.88,4441.17,4115.98,4115.98,000,4115.98
2001-09-13,4342.59,4397.01,4277.50,4392.40,000,4392.40
2001-09-12,4259.53,4403.51,4159.65,4369.57,000,4369.57
2001-09-10,4725.16,4758.10,4528.07,4670.13,000,4670.13
2001-09-07,4871.41,4910.93,4713.12,4730.67,000,4730.67
2001-09-06,5058.76,5109.93,4849.03,4875.37,000,4875.37
2001-09-05,5188.30,5188.30,5028.30,5048.08,000,5048.08
2001-09-04,5102.28,5220.10,5034.72,5208.10,000,5208.10
2001-09-03,5195.67,5205.26,5062.95,5094.10,000,5094.10
2001-08-31,5160.02,5228.45,5132.27,5188.17,000,5188.17
2001-08-30,5296.30,5334.54,5157.66,5162.40,000,5162.40
2001-08-29,5290.68,5347.28,5239.99,5305.00,000,5305.00
2001-08-28,5406.26,5454.99,5286.50,5308.78,000,5308.78
2001-08-27,5397.64,5455.12,5382.12,5406.47,000,5406.47
2001-08-24,5268.80,5423.54,5268.80,5387.50,000,5387.50
2001-08-23,5232.94,5280.32,5187.14,5254.04,000,5254.04
2001-08-22,5204.31,5322.99,5141.65,5220.21,000,5220.21
2001-08-21,5215.20,5252.02,5169.52,5216.11,000,5216.11
2001-08-20,5219.75,5266.15,5124.69,5207.83,000,5207.83
2001-08-17,5370.34,5416.15,5174.30,5222.12,000,5222.12
2001-08-16,5454.37,5454.37,5334.04,5361.92,000,5361.92
2001-08-15,5521.46,5530.78,5428.51,5455.44,000,5455.44
2001-08-14,5465.75,5569.05,5465.75,5520.71,000,5520.71
2001-08-13,5441.10,5499.75,5401.49,5453.77,000,5453.77
2001-08-10,5523.06,5569.93,5387.34,5433.49,000,5433.49
2001-08-09,5595.54,5595.54,5467.72,5512.28,000,5512.28
2001-08-08,5748.68,5748.68,5609.40,5614.51,000,5614.51
2001-08-07,5747.36,5783.08,5688.57,5752.51,000,5752.51
2001-08-06,5734.24,5802.68,5708.47,5746.04,000,5746.04
2001-08-03,5777.45,5808.53,5735.88,5735.88,000,5735.88
2001-08-02,5845.63,5930.45,5764.29,5777.28,000,5777.28
2001-08-01,5859.68,5859.68,5812.59,5835.23,000,5835.23
2001-07-31,5802.49,5861.19,5754.20,5861.19,000,5861.19
2001-07-30,5749.25,5830.62,5712.48,5792.19,000,5792.19
2001-07-27,5681.30,5772.57,5681.30,5754.86,000,5754.86
2001-07-26,5594.49,5675.76,5572.21,5675.76,000,5675.76
2001-07-25,5672.97,5723.94,5551.14,5582.76,000,5582.76
2001-07-24,5780.75,5780.75,5659.26,5663.26,000,5663.26
2001-07-23,5751.13,5844.07,5700.90,5791.73,000,5791.73
2001-07-20,5820.29,5820.29,5684.56,5764.06,000,5764.06
2001-07-19,5727.48,5829.69,5707.09,5829.69,000,5829.69
2001-07-18,5838.21,5838.21,5710.71,5728.37,000,5728.37
2001-07-17,5846.39,5846.66,5787.33,5846.66,000,5846.66
2001-07-16,5927.45,5928.89,5842.14,5853.76,000,5853.76
2001-07-13,5889.30,5939.85,5847.15,5928.01,000,5928.01
2001-07-12,5814.50,5928.52,5814.50,5889.88,000,5889.88
2001-07-11,5799.77,5805.63,5731.85,5801.80,000,5801.80
2001-07-10,5869.56,5923.52,5805.74,5816.32,000,5816.32
2001-07-09,5861.92,5894.78,5778.25,5869.86,000,5869.86
2001-07-06,5992.99,5992.99,5846.63,5862.10,000,5862.10
2001-07-05,5993.83,6040.97,5947.94,5999.19,000,5999.19
2001-07-04,6060.49,6080.70,5998.83,6015.72,000,6015.72
2001-07-03,6103.90,6108.07,6038.22,6056.84,000,6056.84
2001-07-02,6053.81,6131.97,6005.80,6109.50,000,6109.50
2001-06-29,5976.02,6058.50,5955.62,6058.38,000,6058.38
2001-06-28,5835.53,5971.77,5758.69,5971.77,000,5971.77
2001-06-27,5848.13,5851.65,5814.86,5833.10,000,5833.10
2001-06-26,5898.25,5898.25,5766.73,5847.79,000,5847.79
2001-06-25,5928.50,5948.27,5866.39,5902.32,000,5902.32
2001-06-22,5922.49,5952.83,5876.33,5941.77,000,5941.77
2001-06-21,5881.70,5928.43,5833.92,5926.38,000,5926.38
2001-06-20,5907.65,5907.65,5812.70,5876.04,000,5876.04
2001-06-19,5875.31,5980.14,5875.31,5922.53,000,5922.53
2001-06-18,5921.61,5948.84,5853.07,5869.04,000,5869.04
2001-06-15,6019.67,6022.75,5889.41,5915.18,000,5915.18
2001-06-14,6109.66,6109.66,6017.00,6031.27,000,6031.27
2001-06-13,6071.15,6142.98,6071.15,6111.94,000,6111.94
2001-06-12,6174.13,6181.55,6026.06,6059.15,000,6059.15
2001-06-11,6189.06,6225.84,6138.05,6162.74,000,6162.74
2001-06-08,6197.83,6266.12,6169.09,6187.21,000,6187.21
2001-06-07,6184.78,6219.09,6156.17,6184.25,000,6184.25
2001-06-06,6242.88,6278.04,6177.17,6192.44,000,6192.44
2001-06-05,6183.21,6256.99,6154.49,6242.13,000,6242.13
2001-06-04,6134.10,6185.77,6134.10,6177.74,000,6177.74
2001-06-01,6122.96,6174.11,6054.17,6125.17,000,6125.17
2001-05-31,6035.61,6148.30,5994.66,6123.26,000,6123.26
2001-05-30,6120.46,6120.46,6041.20,6041.22,000,6041.22
2001-05-29,6219.05,6235.30,6112.81,6120.33,000,6120.33
2001-05-28,6225.66,6255.19,6189.39,6216.83,000,6216.83
2001-05-25,6281.14,6303.72,6204.54,6223.57,000,6223.57
2001-05-24,6209.98,6306.35,6193.16,6278.90,000,6278.90
2001-05-23,6259.98,6288.95,6209.27,6215.25,000,6215.25
2001-05-22,6250.32,6337.47,6245.65,6270.59,000,6270.59
2001-05-21,6193.13,6260.13,6139.24,6249.87,000,6249.87
2001-05-18,6168.64,6213.12,6124.94,6186.87,000,6186.87
2001-05-17,6167.11,6226.58,6139.67,6173.81,000,6173.81
2001-05-16,6060.75,6157.74,5960.46,6148.44,000,6148.44
2001-05-15,6072.87,6095.71,6027.45,6070.38,000,6070.38
2001-05-14,6122.45,6122.45,6040.27,6064.68,000,6064.68
2001-05-11,6161.53,6192.38,6122.89,6141.02,000,6141.02
2001-05-10,6047.17,6222.24,6047.17,6165.18,000,6165.18
2001-05-09,6107.33,6107.33,6025.86,6063.94,000,6063.94
2001-05-08,6111.60,6172.77,6071.67,6108.72,000,6108.72
2001-05-07,6137.92,6193.45,6097.98,6122.62,000,6122.62
2001-05-04,6096.62,6138.28,6001.51,6138.28,000,6138.28
2001-05-03,6211.65,6236.46,6061.59,6089.17,000,6089.17
2001-05-02,6272.03,6296.62,6185.14,6213.84,000,6213.84
2001-04-30,6176.73,6271.20,6176.73,6264.51,000,6264.51
2001-04-27,6116.83,6186.68,6075.05,6175.24,000,6175.24
2001-04-26,6120.15,6164.63,6058.46,6123.66,000,6123.66
2001-04-25,6124.21,6140.84,6060.66,6115.19,000,6115.19
2001-04-24,6059.37,6164.02,6042.69,6124.57,000,6124.57
2001-04-23,6118.24,6119.35,6032.74,6051.48,000,6051.48
2001-04-20,6176.18,6198.17,6100.87,6127.97,000,6127.97
2001-04-19,6178.01,6224.30,6107.43,6181.91,000,6181.91
2001-04-18,5941.24,6188.77,5941.24,6164.88,000,6164.88
2001-04-17,6004.32,6004.32,5827.62,5935.58,000,5935.58
2001-04-12,5953.39,6013.38,5910.46,6002.30,000,6002.30
2001-04-11,5925.30,6019.26,5879.23,5951.16,000,5951.16
2001-04-10,5787.24,5917.78,5787.24,5913.84,000,5913.84
2001-04-09,5695.77,5809.88,5657.87,5781.01,000,5781.01
2001-04-06,5790.93,5839.11,5651.83,5698.88,000,5698.88
2001-04-05,5615.08,5781.71,5615.08,5773.34,000,5773.34
2001-04-04,5537.94,5632.13,5383.99,5597.66,000,5597.66
2001-04-03,5747.05,5747.05,5511.76,5553.46,000,5553.46
2001-04-02,5843.37,5912.26,5702.93,5760.76,000,5760.76
2001-03-30,5870.10,5944.25,5805.27,5829.95,000,5829.95
2001-03-29,5812.65,5879.30,5713.56,5879.30,000,5879.30
2001-03-28,5938.21,5938.21,5775.44,5817.52,000,5817.52
2001-03-27,5724.15,5938.21,5689.18,5938.21,000,5938.21
2001-03-26,5557.82,5756.59,5557.82,5726.97,000,5726.97
2001-03-23,5396.63,5574.99,5396.63,5544.67,000,5544.67
2001-03-22,5599.02,5621.06,5351.48,5388.02,000,5388.02
2001-03-21,5780.60,5780.60,5600.89,5622.09,000,5622.09
2001-03-20,5663.66,5788.99,5663.66,5782.16,000,5782.16
2001-03-19,5732.85,5805.71,5650.30,5657.29,000,5657.29
2001-03-16,5881.62,5907.07,5728.88,5734.49,000,5734.49
2001-03-15,5819.69,5889.95,5767.06,5889.95,000,5889.95
2001-03-14,5969.51,6025.93,5663.54,5794.12,000,5794.12
2001-03-13,6038.85,6038.85,5935.07,5962.93,000,5962.93
2001-03-12,6202.37,6202.37,6043.34,6046.56,000,6046.56
2001-03-09,6264.22,6264.22,6193.33,6204.42,000,6204.42
2001-03-08,6308.73,6339.92,6245.72,6267.06,000,6267.06
2001-03-07,6274.21,6342.54,6249.70,6305.64,000,6305.64
2001-03-06,6218.12,6310.18,6218.12,6284.06,000,6284.06
2001-03-05,6172.35,6218.79,6134.02,6216.38,000,6216.38
2001-03-02,6123.59,6183.91,6052.01,6159.02,000,6159.02
2001-03-01,6212.66,6212.66,6094.76,6123.38,000,6123.38
2001-02-28,6221.70,6284.81,6170.00,6208.24,000,6208.24
2001-02-27,6191.87,6254.82,6162.51,6220.48,000,6220.48
2001-02-26,6079.97,6209.13,6079.97,6189.07,000,6189.07
2001-02-23,6279.28,6312.10,6071.35,6075.34,000,6075.34
2001-02-22,6347.43,6363.55,6216.52,6277.99,000,6277.99
2001-02-21,6453.76,6453.76,6312.14,6347.99,000,6347.99
2001-02-20,6471.03,6530.13,6425.65,6451.57,000,6451.57
2001-02-19,6441.26,6493.61,6441.26,6472.21,000,6472.21
2001-02-16,6587.46,6587.46,6439.26,6439.26,000,6439.26
2001-02-15,6480.34,6591.67,6480.34,6591.67,000,6591.67
2001-02-14,6556.09,6556.09,6444.16,6479.87,000,6479.87
2001-02-13,6567.85,6603.17,6545.02,6557.93,000,6557.93
2001-02-12,6498.93,6572.37,6498.93,6564.91,000,6564.91
2001-02-09,6637.13,6637.13,6497.07,6497.07,000,6497.07
2001-02-08,6585.40,6662.77,6580.24,6636.81,000,6636.81
2001-02-07,6691.36,6691.36,6578.96,6578.96,000,6578.96
2001-02-06,6632.49,6693.45,6620.03,6693.03,000,6693.03
2001-02-05,6633.78,6635.80,6592.21,6628.07,000,6628.07
2001-02-02,6709.90,6750.99,6624.19,6638.20,000,6638.20
2001-02-01,6788.57,6788.57,6704.68,6704.68,000,6704.68
2001-01-31,6745.90,6795.14,6720.57,6795.14,000,6795.14
2001-01-30,6746.12,6792.81,6706.16,6739.30,000,6739.30
2001-01-29,6699.10,6750.96,6659.98,6750.96,000,6750.96
2001-01-26,6713.40,6713.40,6650.34,6695.20,000,6695.20
2001-01-25,6700.97,6775.26,6677.81,6727.49,000,6727.49
2001-01-24,6723.21,6759.01,6690.72,6706.67,000,6706.67
2001-01-23,6678.22,6722.41,6601.88,6722.41,000,6722.41
2001-01-22,6652.46,6688.83,6594.19,6675.00,000,6675.00
2001-01-19,6644.42,6737.18,6632.81,6651.53,000,6651.53
2001-01-18,6642.70,6661.12,6587.51,6635.76,000,6635.76
2001-01-17,6540.04,6668.67,6540.04,6653.38,000,6653.38
2001-01-16,6521.28,6539.64,6452.62,6502.89,000,6502.89
2001-01-15,6506.70,6553.75,6481.17,6522.87,000,6522.87
2001-01-12,6480.82,6552.52,6467.12,6490.03,000,6490.03
2001-01-11,6320.94,6477.66,6320.94,6465.21,000,6465.21
2001-01-10,6402.19,6413.56,6293.49,6320.07,000,6320.07
2001-01-09,6408.06,6462.50,6354.97,6404.52,000,6404.52
2001-01-08,6368.83,6426.64,6337.95,6392.17,000,6392.17
2001-01-05,6383.33,6485.34,6344.16,6382.31,000,6382.31
2001-01-04,6443.87,6556.94,6356.92,6376.54,000,6376.54
2001-01-03,6284.87,6467.82,6172.44,6434.96,000,6434.96
2001-01-02,6431.14,6439.23,6289.82,6289.82,000,6289.82
2000-12-29,6376.10,6469.74,6364.10,6433.61,000,6433.61
2000-12-28,6337.06,6393.27,6323.00,6371.64,000,6371.64
2000-12-27,6252.11,6357.76,6252.11,6328.16,000,6328.16
2000-12-22,6210.81,6281.73,6201.44,6251.40,000,6251.40
2000-12-21,6240.12,6291.02,6110.26,6200.71,000,6200.71
2000-12-20,6467.06,6467.06,6226.64,6248.76,000,6248.76
2000-12-19,6392.44,6505.75,6309.14,6479.28,1000000,6479.28
2000-12-18,6337.81,6467.33,6337.81,6390.25,1000000,6390.25
2000-12-15,6455.21,6455.21,6331.30,6331.30,1000000,6331.30
2000-12-14,6617.46,6617.46,6449.58,6475.84,1000000,6475.84
2000-12-13,6741.59,6797.86,6585.18,6620.21,1000000,6620.21
2000-12-12,6781.62,6813.30,6733.59,6733.59,1000000,6733.59
2000-12-11,6702.25,6806.45,6702.25,6782.52,1000000,6782.52
2000-12-08,6567.99,6745.91,6567.99,6691.25,1000000,6691.25
